timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rssi_watch,rssi_iphone
11049.0,-1.17,-0.1,0.27,17.33,-12.51,-30.58,999.0,999.0
11080.0,-1.1,-0.33,0.21,-24.48,-23.13,-39.37,999.0,999.0
11101.0,-0.97,-0.44,0.07,-20.08,-27.16,-36.07,999.0,999.0
11119.0,-0.79,-0.46,-0.01,19.59,-29.3,-18.86,999.0,999.0
11138.0,-0.82,-0.23,0.16,-1.89,-40.22,-3.42,999.0,999.0
11154.0,-0.85,-0.17,0.2,-18.31,-38.21,-4.94,999.0,999.0
11180.0,-0.92,-0.16,0.17,-22.34,-28.26,-7.63,999.0,999.0
11201.0,-0.95,-0.33,0.11,-23.13,-23.25,-3.11,999.0,999.0
11219.0,-0.99,-0.28,0.06,-29.72,-18.86,6.71,999.0,999.0
11240.0,-1.01,-0.15,0.03,-13.79,-9.95,6.16,999.0,999.0
11257.0,-1.01,-0.17,0.01,-8.85,-8.97,3.05,999.0,999.0
11287.0,-0.97,-0.19,0.04,-2.38,-8.97,1.16,999.0,999.0
11307.0,-0.94,-0.2,0.05,-0.18,-8.97,-1.53,999.0,999.0
11328.0,-0.92,-0.19,0.01,-8.67,-10.19,-4.09,999.0,999.0
11349.0,-0.94,-0.16,-0.04,-6.84,-11.47,-7.87,999.0,999.0
11370.0,-0.92,-0.18,-0.04,2.5,-11.9,-10.38,999.0,999.0
11391.0,-0.91,-0.21,-0.01,10.25,-12.45,-11.11,999.0,999.0
11412.0,-0.92,-0.2,0.02,9.28,-10.86,-9.77,999.0,999.0
11427.0,-0.92,-0.17,-0.01,7.14,-8.24,-8.73,999.0,999.0
11448.0,-0.96,-0.16,-0.02,8.67,-5.98,-7.93,999.0,999.0
11470.0,-0.97,-0.19,-0.02,11.47,-3.66,-6.71,999.0,999.0
11491.0,-0.93,-0.22,-0.02,9.95,-2.75,-5.8,999.0,999.0
11512.0,-0.91,-0.25,-0.04,7.02,-3.17,-4.33,999.0,999.0
11532.0,-0.9,-0.22,-0.05,2.01,-4.88,-2.08,999.0,999.0
11549.0,-0.9,-0.21,-0.04,-0.73,-6.41,-1.53,999.0,999.0
11575.0,-0.9,-0.17,-0.02,-2.81,-7.32,-1.46,999.0,999.0
11592.0,-0.95,-0.18,0.04,-4.7,-8.18,-1.71,999.0,999.0
11613.0,-1.06,-0.25,0.06,-4.76,-8.18,-2.44,999.0,999.0
11630.0,-1.04,-0.23,0.06,-4.76,-6.04,-3.23,999.0,999.0
11651.0,-0.96,-0.2,0.09,-6.9,-4.58,-2.87,999.0,999.0
11677.0,-0.92,-0.19,0.08,-8.61,-0.06,-0.43,999.0,999.0
11699.0,-0.91,-0.19,0.05,-3.6,3.05,1.22,999.0,999.0
11716.0,-0.95,-0.18,0.04,-3.05,2.26,3.6,999.0,999.0
11737.0,-0.96,-0.17,0.04,-5.19,0.12,5.0,999.0,999.0
11758.0,-0.97,-0.14,0.05,-3.85,-0.12,3.72,999.0,999.0
11780.0,-0.96,-0.14,0.05,1.77,2.62,1.65,999.0,999.0
11801.0,-0.95,-0.16,0.04,8.54,6.1,0.85,999.0,999.0
11818.0,-0.95,-0.21,0.05,7.75,5.92,1.53,999.0,999.0
11839.0,-0.95,-0.23,0.04,3.42,3.97,2.56,999.0,999.0
11856.0,-0.93,-0.21,0.02,2.38,2.01,2.99,999.0,999.0
11882.0,-0.93,-0.2,0.02,5.0,1.04,2.5,999.0,999.0
11906.0,-0.94,-0.21,0.06,3.78,2.44,1.59,999.0,999.0
11927.0,-0.95,-0.21,0.05,1.77,3.42,0.67,999.0,999.0
11948.0,-0.92,-0.23,0.03,1.71,2.75,0.12,999.0,999.0
11969.0,-0.92,-0.24,0.04,1.95,1.71,0.73,999.0,999.0
11987.0,-0.93,-0.24,0.06,2.01,1.46,0.73,999.0,999.0
12013.0,-0.94,-0.23,0.05,3.17,1.28,-0.24,999.0,999.0
12030.0,-0.94,-0.22,0.05,3.36,1.65,-1.1,999.0,999.0
12051.0,-0.93,-0.23,0.05,2.62,1.83,-1.4,999.0,999.0
12072.0,-0.94,-0.23,0.05,1.77,1.1,-1.71,999.0,999.0
12089.0,-0.94,-0.23,0.04,2.75,1.22,-1.77,999.0,999.0
12110.0,-0.93,-0.22,0.04,3.48,1.28,-1.65,999.0,999.0
12131.0,-0.93,-0.21,0.04,4.58,1.04,-1.89,999.0,999.0
12148.0,-0.93,-0.22,0.04,4.03,0.79,-2.32,999.0,999.0
12169.0,-0.93,-0.23,0.04,1.65,0.67,-2.2,999.0,999.0
12195.0,-0.94,-0.23,0.04,-0.24,0.12,-1.77,999.0,999.0
12212.0,-0.94,-0.23,0.04,0.24,-0.31,-1.4,999.0,999.0
12233.0,-0.94,-0.22,0.04,0.98,0.18,-1.04,999.0,999.0
12253.0,-0.94,-0.22,0.05,-0.06,0.61,-0.79,999.0,999.0
12270.0,-0.94,-0.21,0.05,-2.26,0.49,-0.73,999.0,999.0
12296.0,-0.94,-0.2,0.05,-3.05,0.12,-0.79,999.0,999.0
12328.0,-0.94,-0.21,0.04,-4.21,-0.31,-0.85,999.0,999.0
12345.0,-0.94,-0.2,0.04,-6.16,-1.4,-0.67,999.0,999.0
12366.0,-0.94,-0.19,0.04,-6.23,-1.65,-0.61,999.0,999.0
12383.0,-0.94,-0.19,0.04,-6.53,-1.77,-0.55,999.0,999.0
12400.0,-0.95,-0.19,0.04,-7.02,-2.01,-0.43,999.0,999.0
12426.0,-0.95,-0.19,0.04,-7.51,-2.75,-0.18,999.0,999.0
12443.0,-0.94,-0.19,0.04,-7.14,-2.87,0.0,999.0,999.0
12464.0,-0.95,-0.2,0.04,-7.14,-2.44,0.61,999.0,999.0
12485.0,-0.95,-0.19,0.04,-8.06,-1.77,1.77,999.0,999.0
12506.0,-0.95,-0.19,0.03,-7.93,-2.01,1.95,999.0,999.0
12522.0,-0.95,-0.2,0.03,-8.06,-2.32,2.14,999.0,999.0
12540.0,-0.94,-0.21,0.03,-8.67,-2.93,2.69,999.0,999.0
12557.0,-0.94,-0.2,0.02,-10.25,-3.17,3.23,999.0,999.0
12583.0,-0.95,-0.19,0.01,-13.0,-3.17,3.72,999.0,999.0
12600.0,-0.95,-0.19,0.02,-14.95,-3.36,4.09,999.0,999.0
12621.0,-0.95,-0.19,0.02,-13.61,-3.17,5.0,999.0,999.0
12642.0,-0.96,-0.17,0.02,-13.49,-2.87,5.86,999.0,999.0
12664.0,-0.95,-0.18,0.02,-13.43,-2.69,5.98,999.0,999.0
12685.0,-0.95,-0.17,0.01,-16.85,-2.99,5.62,999.0,999.0
12701.0,-0.95,-0.16,0.02,-17.15,-3.36,5.55,999.0,999.0
12724.0,-0.96,-0.15,0.03,-14.83,-3.36,5.43,999.0,999.0
12745.0,-0.96,-0.16,0.03,-15.5,-3.05,4.27,999.0,999.0
12765.0,-0.95,-0.17,0.03,-14.4,-1.71,4.09,999.0,999.0
12782.0,-0.95,-0.18,0.04,-15.01,-0.37,2.99,999.0,999.0
12803.0,-0.94,-0.21,0.04,-16.54,1.04,2.93,999.0,999.0
12829.0,-0.93,-0.21,0.02,-19.41,1.4,2.93,999.0,999.0
12846.0,-0.93,-0.21,0.02,-26.0,0.0,1.1,999.0,999.0
12867.0,-0.91,-0.28,0.07,-35.83,-0.67,-0.73,999.0,999.0
12883.0,-0.92,-0.33,0.07,-49.44,-1.1,-0.61,999.0,999.0
12904.0,-0.92,-0.33,0.05,-61.04,-3.11,3.6,999.0,999.0
12932.0,-0.93,-0.25,0.02,-66.65,-7.87,6.16,999.0,999.0
12952.0,-0.92,-0.23,0.03,-64.94,-14.28,5.43,999.0,999.0
12970.0,-0.93,-0.25,0.07,-64.88,-16.3,5.0,999.0,999.0
12990.0,-0.93,-0.27,0.11,-70.74,-16.97,5.07,999.0,999.0
13011.0,-0.93,-0.28,0.13,-74.1,-16.54,4.39,999.0,999.0
13033.0,-0.93,-0.3,0.11,-71.23,-13.06,3.97,999.0,999.0
13054.0,-0.93,-0.32,0.1,-70.98,-9.34,4.64,999.0,999.0
13071.0,-0.91,-0.32,0.11,-74.04,-8.61,5.19,999.0,999.0
13092.0,-0.91,-0.32,0.14,-72.27,-10.44,6.04,999.0,999.0
13114.0,-0.9,-0.32,0.16,-69.34,-12.51,4.33,999.0,999.0
13138.0,-0.88,-0.32,0.18,-65.73,-14.47,2.99,999.0,999.0
13159.0,-0.9,-0.3,0.15,-60.73,-15.56,1.22,999.0,999.0
13178.0,-0.92,-0.33,0.11,-55.36,-14.71,-0.55,999.0,999.0
13199.0,-0.88,-0.43,0.11,-71.9,-12.57,-2.56,999.0,999.0
13225.0,-0.89,-0.41,0.11,-76.17,-13.98,-2.38,999.0,999.0
13246.0,-0.89,-0.46,0.04,-75.87,-16.36,-0.98,999.0,999.0
13267.0,-0.93,-0.42,0.01,-74.89,-16.3,1.4,999.0,999.0
13286.0,-0.93,-0.42,-0.01,-63.42,-10.5,5.37,999.0,999.0
13303.0,-0.93,-0.36,-0.05,-69.89,-10.86,8.42,999.0,999.0
13323.0,-0.94,-0.31,-0.03,-81.05,-12.21,9.22,999.0,999.0
13350.0,-0.94,-0.33,-0.03,-86.79,-10.13,7.14,999.0,999.0
13368.0,-0.94,-0.3,-0.09,-79.71,-8.91,5.43,999.0,999.0
13389.0,-0.95,-0.27,-0.05,-75.87,-8.73,6.9,999.0,999.0
13408.0,-0.95,-0.27,0.01,-83.13,-6.77,10.01,999.0,999.0
13425.0,-1.02,-0.3,0.07,-98.33,-1.4,14.59,999.0,999.0
13451.0,-1.09,-0.36,0.11,-113.89,7.75,16.85,999.0,999.0
13472.0,-1.05,-0.38,0.13,-124.08,17.52,12.63,999.0,999.0
13490.0,-0.94,-0.39,0.15,-146.85,26.73,7.2,999.0,999.0
13510.0,-0.86,-0.35,0.19,-198.67,35.95,5.43,999.0,999.0
13531.0,-0.82,-0.35,0.19,-223.45,45.04,7.51,999.0,999.0
13549.0,-0.81,-0.37,0.18,-233.46,48.89,10.07,999.0,999.0
13570.0,-0.89,-0.34,0.13,-239.44,50.78,18.43,999.0,999.0
13589.0,-0.99,-0.23,0.08,-205.87,47.85,29.6,999.0,999.0
13606.0,-1.01,-0.17,0.06,-186.22,46.51,31.19,999.0,999.0
13628.0,-0.94,-0.17,0.07,-152.95,35.89,35.4,999.0,999.0
13645.0,-0.96,-0.24,0.09,-133.3,22.4,45.78,999.0,999.0
13666.0,-0.91,-0.28,0.08,-106.14,14.83,59.51,999.0,999.0
13683.0,-0.83,-0.33,0.09,-65.92,11.9,73.06,999.0,999.0
13709.0,-0.84,-0.34,0.08,-34.42,6.96,83.44,999.0,999.0
13726.0,-0.85,-0.33,0.07,-26.67,-5.86,85.45,999.0,999.0
13756.0,-0.95,-0.15,0.1,-73.79,-34.48,80.02,999.0,999.0
13775.0,-1.01,-0.07,0.15,-110.41,-53.22,80.38,999.0,999.0
13793.0,-0.93,-0.27,0.16,-121.22,-66.1,81.36,999.0,999.0
13813.0,-0.95,-0.31,0.19,-134.7,-72.2,83.07,999.0,999.0
13834.0,-0.98,-0.32,0.23,-134.58,-70.98,85.39,999.0,999.0
13854.0,-0.98,-0.24,0.19,-135.13,-71.72,80.81,999.0,999.0
13871.0,-0.95,-0.25,0.11,-143.01,-77.09,75.44,999.0,999.0
13892.0,-0.93,-0.29,0.09,-146.67,-83.74,72.08,999.0,999.0
13909.0,-0.9,-0.28,0.1,-150.45,-91.31,67.99,999.0,999.0
13930.0,-0.9,-0.31,0.1,-164.73,-103.58,62.44,999.0,999.0
13953.0,-0.93,-0.31,0.02,-186.65,-118.47,54.5,999.0,999.0
13974.0,-0.95,-0.07,-0.02,-185.42,-113.28,39.67,999.0,999.0
13995.0,-0.88,-0.11,-0.05,-168.4,-108.52,25.02,999.0,999.0
14014.0,-0.88,-0.11,0.03,-151.67,-114.99,17.03,999.0,999.0
14036.0,-0.99,0.05,0.27,-128.66,-93.63,7.32,999.0,999.0
14057.0,-1.02,0.22,0.36,-110.78,-73.24,0.73,999.0,999.0
14078.0,-0.95,0.34,0.26,-47.3,-30.27,-24.84,999.0,999.0
14099.0,-0.9,0.1,0.09,-16.11,-20.14,-38.94,999.0,999.0
14123.0,-1.08,-0.14,-0.01,-41.93,-25.09,-37.35,999.0,999.0
14144.0,-1.25,-0.38,-0.06,-68.85,-27.83,-28.93,999.0,999.0
14174.0,-0.88,-0.47,0.11,-47.61,-43.27,5.74,999.0,999.0
14192.0,-0.75,-0.24,0.15,-48.52,-37.35,8.85,999.0,999.0
14212.0,-0.8,-0.26,0.09,-69.46,-30.82,3.17,999.0,999.0
14232.0,-0.97,-0.31,-0.05,-73.43,-26.25,5.49,999.0,999.0
14254.0,-0.99,-0.3,-0.08,-63.29,-23.19,7.81,999.0,999.0
14275.0,-0.92,-0.33,0.02,-47.79,-18.74,10.56,999.0,999.0
14296.0,-0.91,-0.32,0.03,-45.84,-17.09,13.43,999.0,999.0
14316.0,-0.93,-0.33,0.03,-41.32,-14.95,12.82,999.0,999.0
14337.0,-0.93,-0.33,0.04,-42.54,-11.29,13.06,999.0,999.0
14362.0,-0.93,-0.34,0.03,-39.98,-9.34,12.39,999.0,999.0
14389.0,-0.91,-0.35,0.03,-19.78,-12.39,9.09,999.0,999.0
14410.0,-0.89,-0.36,0.01,-10.62,-12.76,7.81,999.0,999.0
14431.0,-0.9,-0.31,0.04,-15.38,-12.7,7.93,999.0,999.0
14448.0,-0.9,-0.33,0.05,-21.24,-12.63,6.41,999.0,999.0
14469.0,-0.93,-0.29,0.03,-35.22,-10.74,3.11,999.0,999.0
14490.0,-0.95,-0.25,0.04,-32.65,-10.25,2.08,999.0,999.0
14512.0,-0.94,-0.26,0.04,-27.04,-8.42,-0.18,999.0,999.0
14529.0,-0.94,-0.27,0.01,-24.54,-6.59,-1.77,999.0,999.0
14549.0,-0.93,-0.29,0.03,-17.94,-4.88,-2.99,999.0,999.0
14570.0,-0.9,-0.31,0.01,-15.81,-3.91,-3.66,999.0,999.0
14597.0,-0.91,-0.36,-0.01,-17.76,-3.72,-4.64,999.0,999.0
14618.0,-0.92,-0.36,-0.01,-20.57,-4.03,-5.68,999.0,999.0
14637.0,-0.93,-0.35,-0.0,-23.8,-3.78,-5.37,999.0,999.0
14654.0,-0.93,-0.34,-0.01,-26.25,-4.27,-5.31,999.0,999.0
14675.0,-0.94,-0.31,0.0,-26.98,-4.39,-4.94,999.0,999.0
14696.0,-0.93,-0.26,0.03,-30.21,-2.81,-5.25,999.0,999.0
14717.0,-0.93,-0.26,0.02,-31.43,-1.46,-5.49,999.0,999.0
14738.0,-0.95,-0.26,0.05,-34.67,-2.62,-4.15,999.0,999.0
14755.0,-0.93,-0.23,0.06,-23.74,1.71,-0.67,999.0,999.0
14776.0,-0.9,-0.26,0.07,-15.14,4.27,-1.22,999.0,999.0
14803.0,-0.9,-0.3,0.1,-15.14,5.8,-2.75,999.0,999.0
14822.0,-0.89,-0.33,0.07,-14.16,5.68,-2.81,999.0,999.0
14841.0,-0.9,-0.35,0.08,-18.49,2.87,-1.77,999.0,999.0
14862.0,-0.92,-0.32,0.1,-23.99,0.06,-0.37,999.0,999.0
14888.0,-0.95,-0.26,0.19,-27.89,0.49,-0.67,999.0,999.0
14906.0,-0.96,-0.27,0.21,-38.33,2.93,-0.37,999.0,999.0
14927.0,-0.97,-0.27,0.15,-39.67,4.39,0.37,999.0,999.0
14948.0,-0.97,-0.26,0.08,-34.42,6.65,2.2,999.0,999.0
14969.0,-0.98,-0.21,-0.02,-23.74,5.55,2.08,999.0,999.0
14993.0,-0.99,-0.16,0.02,-19.59,1.16,0.49,999.0,999.0
15016.0,-0.98,-0.11,0.05,-18.13,-3.05,-2.62,999.0,999.0
15037.0,-0.94,-0.1,0.02,-5.43,-5.37,-7.57,999.0,999.0
15058.0,-0.9,-0.09,0.03,-2.69,-5.31,-8.79,999.0,999.0
15079.0,-0.87,-0.11,0.02,-2.2,-4.33,-9.77,999.0,999.0
15101.0,-0.87,-0.16,0.02,-3.17,-3.3,-9.09,999.0,999.0
15122.0,-0.87,-0.15,0.0,-0.24,-3.17,-7.69,999.0,999.0
15139.0,-0.83,-0.14,0.04,2.08,-1.71,-6.65,999.0,999.0
15160.0,-0.9,-0.2,0.04,3.17,-2.69,-3.05,999.0,999.0
15177.0,-0.96,-0.21,0.05,1.89,-8.18,-0.73,999.0,999.0
15199.0,-0.98,-0.22,0.06,1.71,-10.01,-2.5,999.0,999.0
15221.0,-1.04,-0.27,0.13,6.71,-9.77,-3.17,999.0,999.0
15242.0,-1.06,-0.27,0.18,8.73,-7.69,-2.56,999.0,999.0
15262.0,-0.99,-0.27,0.19,17.33,4.39,-1.65,999.0,999.0
15275.0,-0.89,-0.28,0.14,19.1,7.02,-1.22,999.0,999.0
15297.0,-0.87,-0.28,0.11,16.72,7.51,-0.73,999.0,999.0
15311.0,-0.88,-0.26,0.07,10.31,4.7,-0.55,999.0,999.0
15332.0,-0.92,-0.24,0.05,6.29,2.62,-0.55,999.0,999.0
15352.0,-0.94,-0.22,0.06,-6.59,-3.48,-1.22,999.0,999.0
15373.0,-0.94,-0.23,0.07,-7.93,-4.15,-2.08,999.0,999.0
15395.0,-0.94,-0.23,0.07,-3.36,-3.91,-2.32,999.0,999.0
15426.0,-0.95,-0.21,0.07,1.1,-3.85,-1.59,999.0,999.0
15443.0,-0.95,-0.19,0.08,1.04,-2.87,-0.85,999.0,999.0
15464.0,-0.95,-0.19,0.09,1.46,-0.92,-0.18,999.0,999.0
15485.0,-0.95,-0.2,0.09,4.15,1.71,0.43,999.0,999.0
15503.0,-0.93,-0.22,0.07,6.1,3.48,0.73,999.0,999.0
15525.0,-0.93,-0.23,0.07,5.13,3.48,1.28,999.0,999.0
15543.0,-0.93,-0.24,0.07,4.27,2.99,1.71,999.0,999.0
15559.0,-0.94,-0.23,0.07,4.76,2.87,1.77,999.0,999.0
15576.0,-0.94,-0.23,0.07,6.1,2.75,2.08,999.0,999.0
15597.0,-0.93,-0.22,0.08,4.94,2.87,2.08,999.0,999.0
15624.0,-0.93,-0.22,0.08,4.15,2.99,1.59,999.0,999.0
15645.0,-0.93,-0.23,0.09,4.94,3.17,0.55,999.0,999.0
15662.0,-0.92,-0.25,0.07,5.55,2.56,-0.61,999.0,999.0
15683.0,-0.92,-0.25,0.07,4.03,0.79,-1.16,999.0,999.0
15704.0,-0.92,-0.26,0.09,-0.18,-1.46,-1.16,999.0,999.0
15726.0,-0.92,-0.26,0.09,-0.98,-1.77,-1.16,999.0,999.0
15747.0,-0.93,-0.26,0.09,-1.59,-2.01,-1.1,999.0,999.0
15764.0,-0.93,-0.24,0.08,-1.28,-1.83,-0.73,999.0,999.0
15784.0,-0.93,-0.23,0.08,-1.22,-1.53,0.18,999.0,999.0
15801.0,-0.93,-0.23,0.08,-1.71,-1.53,0.31,999.0,999.0
15827.0,-0.93,-0.23,0.08,-1.77,-1.59,0.0,999.0,999.0
15848.0,-0.93,-0.24,0.07,-1.04,-2.08,-0.06,999.0,999.0
15869.0,-0.93,-0.23,0.07,-0.55,-2.44,0.06,999.0,999.0
15887.0,-0.94,-0.22,0.07,0.06,-2.75,0.24,999.0,999.0
15908.0,-0.94,-0.23,0.07,0.49,-2.62,0.37,999.0,999.0
15930.0,-0.94,-0.22,0.07,0.43,-2.32,0.37,999.0,999.0
15951.0,-0.94,-0.22,0.07,0.0,-2.08,0.43,999.0,999.0
15972.0,-0.94,-0.23,0.07,-0.55,-2.2,0.55,999.0,999.0
15989.0,-0.94,-0.23,0.06,-0.24,-2.69,0.55,999.0,999.0
16008.0,-0.94,-0.22,0.06,1.16,-2.87,0.37,999.0,999.0
16037.0,-0.94,-0.21,0.06,0.06,-2.56,0.24,999.0,999.0
16057.0,-0.94,-0.22,0.07,0.92,-2.32,0.12,999.0,999.0
16075.0,-0.94,-0.22,0.06,1.59,-2.08,0.18,999.0,999.0
16095.0,-0.94,-0.22,0.06,1.16,-1.65,0.24,999.0,999.0
16116.0,-0.94,-0.22,0.05,1.59,-1.89,0.18,999.0,999.0
16138.0,-0.94,-0.22,0.05,3.36,-2.14,0.43,999.0,999.0
16159.0,-0.94,-0.22,0.06,3.78,-1.95,0.79,999.0,999.0
16176.0,-0.94,-0.22,0.05,2.75,-1.16,0.92,999.0,999.0
16197.0,-0.94,-0.22,0.05,2.75,-0.67,0.85,999.0,999.0
16218.0,-0.95,-0.22,0.03,2.44,-0.31,1.34,999.0,999.0
16246.0,-0.96,-0.21,0.02,-0.67,0.43,1.77,999.0,999.0
16267.0,-0.95,-0.2,0.04,-3.05,1.04,2.01,999.0,999.0
16283.0,-0.94,-0.21,0.03,-3.72,1.04,2.38,999.0,999.0
16304.0,-0.94,-0.22,0.02,-4.7,1.1,3.05,999.0,999.0
16325.0,-0.95,-0.22,0.02,-7.87,1.16,3.97,999.0,999.0
16347.0,-0.95,-0.21,0.04,-9.89,1.04,4.94,999.0,999.0
16365.0,-0.94,-0.19,0.04,-7.32,1.28,5.68,999.0,999.0
16382.0,-0.94,-0.2,0.06,-6.35,1.34,5.92,999.0,999.0
16403.0,-0.93,-0.2,0.05,-8.36,0.55,6.1,999.0,999.0
16420.0,-0.93,-0.19,0.02,-10.5,0.06,6.23,999.0,999.0
16439.0,-0.92,-0.21,0.01,-14.59,1.28,5.31,999.0,999.0
16460.0,-0.91,-0.24,0.04,-16.54,1.53,5.13,999.0,999.0
16481.0,-0.9,-0.28,0.05,-22.09,1.89,4.58,999.0,999.0
16503.0,-0.92,-0.32,0.03,-29.85,1.95,5.07,999.0,999.0
16524.0,-0.92,-0.33,0.04,-34.18,-0.79,5.55,999.0,999.0
16541.0,-0.9,-0.33,0.06,-40.47,-2.81,5.19,999.0,999.0
16562.0,-0.9,-0.34,0.03,-43.95,-5.19,4.7,999.0,999.0
16579.0,-0.92,-0.32,0.1,-55.91,-11.41,5.92,999.0,999.0
16604.0,-0.91,-0.3,0.1,-73.61,-15.87,4.94,999.0,999.0
16621.0,-0.91,-0.28,0.12,-84.17,-19.35,2.2,999.0,999.0
16643.0,-0.89,-0.32,0.12,-88.62,-20.2,-0.24,999.0,999.0
16664.0,-0.89,-0.35,0.12,-96.86,-22.64,-0.24,999.0,999.0
16685.0,-0.91,-0.36,0.13,-100.28,-23.56,1.71,999.0,999.0
16707.0,-0.92,-0.33,0.14,-101.14,-22.95,2.75,999.0,999.0
16728.0,-0.91,-0.34,0.17,-114.14,-21.3,4.27,999.0,999.0
16745.0,-0.9,-0.35,0.2,-116.27,-22.22,5.0,999.0,999.0
16766.0,-0.89,-0.36,0.22,-111.02,-25.21,3.66,999.0,999.0
16783.0,-0.88,-0.35,0.21,-102.6,-23.19,2.26,999.0,999.0
16808.0,-0.87,-0.41,0.17,-111.69,-20.69,1.1,999.0,999.0
16825.0,-0.87,-0.41,0.13,-119.93,-21.97,2.01,999.0,999.0
16845.0,-0.87,-0.42,0.12,-121.77,-22.09,1.89,999.0,999.0
16865.0,-0.9,-0.43,0.11,-134.7,-22.95,2.93,999.0,999.0
16882.0,-0.92,-0.4,0.11,-132.63,-26.67,8.3,999.0,999.0
16903.0,-0.93,-0.39,0.07,-120.61,-24.84,8.06,999.0,999.0
16923.0,-0.92,-0.37,0.05,-114.38,-22.83,6.35,999.0,999.0
16944.0,-0.91,-0.41,0.01,-93.51,-20.45,3.85,999.0,999.0
16960.0,-0.92,-0.42,-0.02,-91.86,-19.17,7.14,999.0,999.0
16981.0,-0.92,-0.37,0.05,-102.97,-19.1,9.58,999.0,999.0
17002.0,-0.92,-0.34,0.01,-93.87,-16.24,9.83,999.0,999.0
17024.0,-0.96,-0.3,-0.01,-77.58,-13.92,11.41,999.0,999.0
17049.0,-1.01,-0.33,-0.01,-71.17,-5.49,12.88,999.0,999.0
17067.0,-0.97,-0.37,-0.11,-87.34,0.73,15.69,999.0,999.0
17088.0,-0.98,-0.22,-0.05,-133.48,-5.55,23.56,999.0,999.0
17109.0,-0.97,-0.09,0.08,-146.55,-3.72,21.06,999.0,999.0
17131.0,-0.97,-0.07,0.13,-150.57,0.85,16.54,999.0,999.0
17151.0,-0.97,-0.38,0.26,-171.08,18.68,6.23,999.0,999.0
17169.0,-0.97,-0.59,0.29,-180.73,23.68,6.35,999.0,999.0
17189.0,-0.88,-0.53,0.18,-209.72,28.99,6.71,999.0,999.0
17206.0,-0.89,-0.36,0.05,-224.73,21.24,2.99,999.0,999.0
17232.0,-0.95,-0.19,0.05,-228.33,22.4,5.19,999.0,999.0
17263.0,-0.92,-0.13,0.06,-189.15,36.01,22.16,999.0,999.0
17280.0,-0.89,-0.19,0.07,-168.33,35.03,30.27,999.0,999.0
17301.0,-0.95,-0.3,0.09,-127.32,20.2,50.9,999.0,999.0
17322.0,-0.89,-0.41,0.08,-104.49,13.67,65.73,999.0,999.0
17340.0,-0.86,-0.43,0.03,-67.44,14.28,80.14,999.0,999.0
17366.0,-0.89,-0.37,0.01,-44.01,7.81,85.75,999.0,999.0
17383.0,-0.94,-0.22,0.05,-49.26,-8.3,81.18,999.0,999.0
17404.0,-0.98,-0.04,0.11,-78.8,-23.68,73.61,999.0,999.0
17425.0,-0.9,-0.19,0.1,-125.79,-43.4,72.39,999.0,999.0
17442.0,-0.91,-0.2,0.09,-130.25,-48.95,73.0,999.0,999.0
17474.0,-0.95,-0.21,0.08,-133.12,-63.42,76.78,999.0,999.0
17495.0,-0.98,-0.18,0.09,-138.31,-73.06,79.53,999.0,999.0
17516.0,-0.97,-0.17,0.06,-145.63,-82.34,71.41,999.0,999.0
17535.0,-0.96,-0.21,0.06,-151.31,-89.6,63.96,999.0,999.0
17561.0,-0.99,-0.22,0.07,-152.89,-98.94,59.33,999.0,999.0
17578.0,-0.97,-0.32,0.1,-175.23,-111.88,57.68,999.0,999.0
17599.0,-0.94,-0.3,0.12,-182.01,-109.13,50.23,999.0,999.0
17620.0,-0.95,-0.21,0.12,-172.67,-96.5,39.0,999.0,999.0
17639.0,-0.97,-0.03,0.13,-160.4,-84.84,30.58,999.0,999.0
17665.0,-0.93,0.02,0.16,-143.86,-71.29,27.4,999.0,999.0
17689.0,-0.86,-0.07,0.18,-116.33,-54.93,18.43,999.0,999.0
17710.0,-0.87,-0.04,0.17,-101.26,-44.25,12.21,999.0,999.0
17730.0,-0.88,0.07,0.1,-66.77,-33.2,2.5,999.0,999.0
17747.0,-0.9,0.04,0.03,-39.67,-24.9,-9.03,999.0,999.0
17762.0,-0.91,-0.04,-0.05,-33.02,-28.14,-15.99,999.0,999.0
17782.0,-1.03,-0.15,-0.02,-46.69,-35.34,-15.75,999.0,999.0
17803.0,-1.16,-0.18,0.0,-55.79,-36.13,-15.08,999.0,999.0
17824.0,-1.14,-0.43,0.01,-54.57,-36.87,-7.63,999.0,999.0
17841.0,-0.95,-0.47,0.04,-34.24,-38.02,-1.89,999.0,999.0
17862.0,-0.88,-0.24,0.2,-48.83,-27.83,2.99,999.0,999.0
17881.0,-0.8,-0.19,0.13,-60.79,-22.4,2.69,999.0,999.0
17902.0,-0.81,-0.23,0.07,-72.33,-22.58,-3.72,999.0,999.0
17919.0,-0.92,-0.43,-0.09,-76.48,-24.66,-5.8,999.0,999.0
17939.0,-0.95,-0.37,-0.02,-77.45,-25.57,4.82,999.0,999.0
17960.0,-0.97,-0.26,0.08,-67.38,-22.34,7.69,999.0,999.0
17982.0,-0.92,-0.28,0.09,-46.51,-16.48,8.12,999.0,999.0
18003.0,-0.9,-0.32,0.1,-34.55,-12.27,6.59,999.0,999.0
18020.0,-0.9,-0.35,0.06,-34.48,-10.93,5.37,999.0,999.0
18035.0,-0.9,-0.35,0.06,-40.71,-10.93,4.64,999.0,999.0
