timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,rssi_watch,rssi_iphone
38379.0,-0.56,-0.62,0.35,-74.65,-74.1,-70.37,999.0,999.0
38401.0,-0.65,-0.73,0.41,-69.76,-80.51,-69.21,999.0,999.0
38416.0,-0.76,-0.91,0.63,-42.24,-72.33,-42.85,999.0,999.0
38438.0,-0.86,-1.08,0.78,-32.29,-60.42,-23.62,999.0,999.0
38458.0,-0.99,-0.97,0.6,-27.1,-30.15,25.76,999.0,999.0
38475.0,-0.83,-0.8,0.47,-27.34,-21.36,49.68,999.0,999.0
38501.0,-0.41,-0.72,0.54,-30.33,-32.53,43.15,999.0,999.0
38518.0,-0.34,-0.68,0.44,45.65,-29.48,-0.92,999.0,999.0
38540.0,-1.78,-0.52,0.2,139.53,-26.73,-59.33,999.0,999.0
38561.0,-2.37,-0.31,0.18,15.99,-27.1,-25.45,999.0,999.0
38581.0,-0.61,-0.06,0.23,-57.8,3.97,20.94,999.0,999.0
38603.0,-0.08,0.4,0.49,-6.9,-2.14,12.63,999.0,999.0
38623.0,-0.15,0.56,0.16,93.26,8.12,-59.57,999.0,999.0
38641.0,-1.41,-0.25,-0.58,132.45,-7.2,-135.19,999.0,999.0
38661.0,-1.22,-0.35,0.14,84.96,-25.02,-102.11,999.0,999.0
38681.0,-0.94,-0.16,0.11,82.09,-0.31,-102.72,999.0,999.0
38703.0,-0.92,-0.17,0.04,90.09,1.46,-107.85,999.0,999.0
38724.0,-0.85,-0.25,-0.07,40.16,-14.71,-104.0,999.0,999.0
38751.0,-0.94,-0.26,0.12,-33.14,-43.4,-76.84,999.0,999.0
38768.0,-0.97,-0.21,0.07,-19.65,-46.69,-59.63,999.0,999.0
38790.0,-0.87,-0.22,0.08,6.04,-40.83,-51.21,999.0,999.0
38808.0,-0.88,-0.31,0.0,30.94,-26.18,-50.78,999.0,999.0
38825.0,-0.88,-0.33,-0.05,34.85,-31.01,-52.73,999.0,999.0
38851.0,-0.87,-0.36,-0.01,10.93,-38.15,-53.47,999.0,999.0
38868.0,-0.9,-0.35,0.01,4.52,-33.69,-48.58,999.0,999.0
38889.0,-0.92,-0.29,0.08,4.58,-32.59,-48.34,999.0,999.0
38906.0,-0.94,-0.26,0.07,8.73,-29.17,-49.8,999.0,999.0
38927.0,-0.96,-0.24,0.03,12.82,-25.39,-50.48,999.0,999.0
38950.0,-0.94,-0.25,0.03,19.1,-26.79,-52.98,999.0,999.0
38967.0,-0.96,-0.33,0.08,25.15,-25.63,-53.41,999.0,999.0
38988.0,-0.93,-0.43,0.1,3.97,-20.39,-48.77,999.0,999.0
39008.0,-0.91,-0.5,0.05,1.77,-17.27,-40.41,999.0,999.0
39027.0,-0.9,-0.52,-0.01,6.16,-14.95,-35.28,999.0,999.0
39044.0,-0.86,-0.6,-0.09,14.77,-9.28,-24.23,999.0,999.0
39065.0,-0.85,-0.58,-0.0,7.51,-2.99,-14.34,999.0,999.0
39082.0,-0.96,-0.51,0.0,3.91,10.74,-2.93,999.0,999.0
39108.0,-1.02,-0.54,-0.09,26.67,34.36,14.04,999.0,999.0
39125.0,-1.16,-0.58,0.03,29.91,46.63,43.03,999.0,999.0
39145.0,-1.07,-0.6,0.19,-8.48,61.28,72.75,999.0,999.0
39166.0,-1.13,-0.15,0.12,-37.9,79.83,97.53,999.0,999.0
39183.0,-1.16,-0.03,0.15,-3.3,97.29,126.95,999.0,999.0
39204.0,-1.3,0.25,0.12,8.18,91.31,141.72,999.0,999.0
39227.0,-1.36,-0.03,-0.14,29.97,77.58,139.1,999.0,999.0
39247.0,-1.33,-0.23,0.07,58.04,53.1,136.35,999.0,999.0
39264.0,-1.23,-0.21,0.44,13.18,56.4,133.73,999.0,999.0
39285.0,-1.11,-0.19,0.35,3.23,70.43,114.2,999.0,999.0
39306.0,-0.93,-0.16,0.22,15.81,64.03,100.95,999.0,999.0
39326.0,-0.81,-0.18,0.14,19.23,48.52,91.0,999.0,999.0
39352.0,-0.73,-0.34,0.14,1.16,32.1,88.07,999.0,999.0
39373.0,-0.71,-0.37,0.19,-37.78,30.58,97.53,999.0,999.0
39393.0,-0.69,-0.33,0.12,-86.06,19.59,85.75,999.0,999.0
39414.0,-0.69,-0.2,0.11,-95.7,4.09,67.99,999.0,999.0
39436.0,-0.67,-0.1,0.13,-89.17,-1.22,58.53,999.0,999.0
39457.0,-0.62,-0.08,0.14,-69.82,-8.91,28.93,999.0,999.0
39474.0,-0.57,-0.11,0.17,-59.88,-14.95,18.86,999.0,999.0
39495.0,-0.52,-0.23,0.21,-40.1,-31.19,-9.46,999.0,999.0
39516.0,-0.51,-0.37,0.26,-36.87,-37.35,-26.73,999.0,999.0
39540.0,-0.56,-0.52,0.32,-34.42,-40.65,-40.28,999.0,999.0
39570.0,-0.61,-0.62,0.39,-21.55,-46.57,-49.93,999.0,999.0
39587.0,-0.7,-0.72,0.45,-35.28,-43.09,-36.13,999.0,999.0
39608.0,-0.65,-0.72,0.53,-64.64,-34.0,-18.92,999.0,999.0
39625.0,-0.84,-0.79,0.41,-68.3,-43.03,-8.24,999.0,999.0
39651.0,-0.93,-0.89,0.49,-60.85,-43.7,23.13,999.0,999.0
39668.0,-1.02,-1.05,0.76,-57.07,-36.93,66.77,999.0,999.0
39689.0,-0.2,-0.61,0.57,-53.53,-16.66,62.56,999.0,999.0
39708.0,-0.17,-0.3,0.48,15.5,-15.62,8.48,999.0,999.0
39725.0,-0.57,-0.24,0.54,81.97,-37.05,-44.98,999.0,999.0
39751.0,-2.4,-0.44,0.37,86.0,-51.09,-60.49,999.0,999.0
39775.0,-1.7,-0.54,0.14,-26.73,14.83,32.71,999.0,999.0
39795.0,-0.41,0.13,0.17,-35.16,12.51,24.72,999.0,999.0
39812.0,-0.14,0.61,0.54,55.73,1.22,-35.52,999.0,999.0
39838.0,-0.58,0.1,-0.53,147.16,9.22,-113.4,999.0,999.0
39855.0,-1.41,-0.45,-0.45,126.59,-32.53,-121.22,999.0,999.0
39876.0,-1.01,-0.11,0.12,65.61,-31.37,-78.86,999.0,999.0
39893.0,-0.88,-0.28,-0.01,77.82,-8.48,-77.88,999.0,999.0
39919.0,-0.87,-0.2,-0.0,67.08,-1.1,-73.85,999.0,999.0
39936.0,-0.87,-0.03,0.17,37.17,-12.51,-77.94,999.0,999.0
39957.0,-0.9,-0.4,0.13,25.21,-19.17,-76.66,999.0,999.0
39979.0,-0.93,-0.23,0.0,9.46,-24.23,-55.11,999.0,999.0
40000.0,-0.91,-0.26,0.02,34.18,-27.83,-44.62,999.0,999.0
40021.0,-0.89,-0.28,0.05,64.94,-19.53,-44.31,999.0,999.0
40042.0,-0.9,-0.33,0.06,68.3,-11.17,-43.21,999.0,999.0
40064.0,-0.93,-0.32,0.06,43.03,-7.39,-36.93,999.0,999.0
40083.0,-0.93,-0.29,0.07,30.03,-4.52,-34.67,999.0,999.0
40101.0,-0.91,-0.33,0.05,33.75,-5.8,-34.73,999.0,999.0
40121.0,-0.91,-0.34,0.01,48.89,-5.74,-34.91,999.0,999.0
40142.0,-0.94,-0.29,-0.03,61.22,-4.88,-34.48,999.0,999.0
40165.0,-0.94,-0.24,-0.05,58.65,-11.47,-35.95,999.0,999.0
40187.0,-0.95,-0.21,0.09,50.05,-16.72,-37.66,999.0,999.0
40208.0,-0.95,-0.23,0.08,43.88,-4.46,-37.6,999.0,999.0
40225.0,-0.95,-0.25,-0.0,33.2,0.18,-37.78,999.0,999.0
40246.0,-0.93,-0.26,-0.02,34.79,3.42,-38.15,999.0,999.0
40268.0,-0.92,-0.27,-0.07,36.13,6.16,-37.17,999.0,999.0
40289.0,-0.92,-0.26,-0.09,34.85,6.29,-34.61,999.0,999.0
40310.0,-0.93,-0.27,-0.09,36.87,8.36,-31.86,999.0,999.0
40327.0,-0.92,-0.32,-0.08,30.33,11.05,-28.87,999.0,999.0
40348.0,-0.89,-0.38,-0.09,12.51,8.91,-24.05,999.0,999.0
40371.0,-0.9,-0.41,-0.06,-6.04,5.55,-18.31,999.0,999.0
40393.0,-0.92,-0.31,-0.03,0.31,4.58,-15.38,999.0,999.0
40414.0,-0.93,-0.32,0.02,19.47,4.52,-20.32,999.0,999.0
40434.0,-1.05,-0.41,0.11,36.74,20.81,-11.41,999.0,999.0
40450.0,-1.19,-0.3,0.21,30.52,35.46,18.01,999.0,999.0
40471.0,-1.09,-0.25,0.21,-6.47,56.27,38.15,999.0,999.0
40493.0,-1.14,-0.16,0.24,0.0,78.43,61.16,999.0,999.0
40514.0,-1.17,0.1,0.31,51.03,99.55,76.42,999.0,999.0
40535.0,-1.11,0.34,0.26,110.72,114.01,81.54,999.0,999.0
40556.0,-1.06,0.31,0.18,161.19,108.34,80.87,999.0,999.0
40573.0,-1.09,0.09,0.23,148.56,85.51,74.89,999.0,999.0
40606.0,-1.09,-0.15,0.32,90.64,54.99,63.35,999.0,999.0
40627.0,-1.02,-0.04,0.42,72.69,48.28,51.09,999.0,999.0
40645.0,-0.88,-0.0,0.37,84.47,48.28,43.4,999.0,999.0
40666.0,-0.85,0.02,0.3,90.58,37.29,37.9,999.0,999.0
40688.0,-0.82,-0.21,0.22,97.53,17.52,22.28,999.0,999.0
40705.0,-0.87,-0.15,0.26,97.29,15.99,18.43,999.0,999.0
40723.0,-0.84,-0.04,0.28,91.13,16.24,4.09,999.0,999.0
40743.0,-0.81,-0.19,0.19,67.75,7.63,-7.32,999.0,999.0
40759.0,-0.78,-0.19,0.2,47.91,0.43,-7.87,999.0,999.0
40785.0,-0.69,-0.01,0.21,68.85,0.79,-19.35,999.0,999.0
40807.0,-0.72,-0.12,0.02,102.66,-15.62,-45.47,999.0,999.0
40829.0,-0.82,-0.33,0.06,119.87,-36.5,-67.44,999.0,999.0
40845.0,-0.85,-0.56,0.1,69.89,-45.41,-60.3,999.0,999.0
40866.0,-0.86,-0.52,0.08,67.69,-29.66,-40.1,999.0,999.0
40887.0,-0.84,-0.48,0.22,84.05,-18.01,-34.61,999.0,999.0
40908.0,-0.82,-0.48,0.31,86.85,-12.82,-33.2,999.0,999.0
40928.0,-0.83,-0.3,0.24,83.62,1.83,-35.1,999.0,999.0
40941.0,-0.91,-0.25,0.14,79.77,10.13,-39.79,999.0,999.0
40958.0,-0.99,-0.31,0.18,82.03,16.3,-44.62,999.0,999.0
40984.0,-1.15,-0.47,0.29,66.83,15.08,-47.67,999.0,999.0
41015.0,-1.01,-0.34,0.17,49.01,12.21,-32.9,999.0,999.0
41035.0,-0.81,-0.15,0.15,59.63,31.56,-4.27,999.0,999.0
41053.0,-0.97,-0.13,-0.15,72.39,41.87,-10.62,999.0,999.0
41073.0,-1.08,-0.22,-0.18,41.38,21.24,-13.73,999.0,999.0
41090.0,-1.03,-0.19,0.03,47.3,16.36,-12.21,999.0,999.0
41116.0,-0.99,-0.16,-0.07,63.96,21.06,-15.99,999.0,999.0
41133.0,-1.03,-0.25,-0.02,128.48,21.79,-19.47,999.0,999.0
41153.0,-1.04,-0.16,0.0,150.39,26.06,-18.92,999.0,999.0
41169.0,-1.02,-0.16,-0.05,158.69,33.08,-21.3,999.0,999.0
41190.0,-0.95,-0.2,-0.08,134.09,30.33,-15.87,999.0,999.0
41210.0,-0.9,-0.22,-0.02,129.64,30.46,-12.39,999.0,999.0
41230.0,-0.91,-0.27,-0.02,139.89,31.37,-16.72,999.0,999.0
41251.0,-0.94,-0.29,-0.03,123.11,32.78,-14.22,999.0,999.0
41268.0,-0.97,-0.31,-0.08,115.36,32.53,-12.82,999.0,999.0
41294.0,-0.96,-0.29,-0.11,96.74,29.48,-12.21,999.0,999.0
41311.0,-0.94,-0.27,-0.07,77.64,23.56,-12.82,999.0,999.0
41332.0,-0.93,-0.28,-0.05,77.94,23.38,-12.45,999.0,999.0
41353.0,-0.94,-0.28,-0.06,90.15,27.16,-8.61,999.0,999.0
41370.0,-0.91,-0.33,-0.12,86.36,28.69,-5.74,999.0,999.0
41396.0,-0.9,-0.39,-0.13,75.2,24.35,-4.21,999.0,999.0
41421.0,-0.93,-0.37,-0.07,61.71,20.69,-1.65,999.0,999.0
41442.0,-0.94,-0.33,-0.04,60.42,21.36,-0.73,999.0,999.0
41463.0,-0.92,-0.24,0.04,70.92,23.32,1.1,999.0,999.0
41484.0,-0.91,-0.24,0.05,76.29,19.65,2.38,999.0,999.0
41502.0,-0.92,-0.28,0.1,79.16,19.04,6.29,999.0,999.0
41525.0,-0.93,-0.26,0.17,95.95,29.97,14.47,999.0,999.0
41542.0,-0.92,-0.24,0.18,112.55,41.2,21.79,999.0,999.0
41563.0,-0.9,-0.29,0.19,128.23,47.55,26.61,999.0,999.0
41580.0,-0.89,-0.4,0.2,133.61,53.96,29.97,999.0,999.0
41601.0,-0.92,-0.46,0.14,126.59,59.02,29.3,999.0,999.0
41629.0,-0.92,-0.41,0.13,112.79,59.33,25.63,999.0,999.0
41650.0,-0.9,-0.37,0.14,100.46,54.44,16.85,999.0,999.0
41670.0,-0.86,-0.38,0.19,85.45,44.92,7.69,999.0,999.0
41687.0,-0.87,-0.44,0.31,76.6,44.01,1.59,999.0,999.0
41708.0,-0.86,-0.51,0.31,87.89,49.19,5.98,999.0,999.0
41730.0,-0.82,-0.53,0.25,94.91,52.12,14.1,999.0,999.0
41751.0,-0.76,-0.5,0.26,81.48,54.38,20.39,999.0,999.0
41771.0,-0.75,-0.54,0.25,65.67,57.92,17.27,999.0,999.0
41788.0,-0.78,-0.55,0.22,63.23,63.54,7.63,999.0,999.0
41814.0,-0.79,-0.52,0.19,54.5,64.7,-3.17,999.0,999.0
41840.0,-0.77,-0.56,0.22,29.97,62.74,-16.05,999.0,999.0
41861.0,-0.78,-0.56,0.3,13.85,62.87,-20.69,999.0,999.0
41881.0,-0.81,-0.51,0.26,0.92,63.23,-21.24,999.0,999.0
41898.0,-0.79,-0.5,0.24,0.85,61.28,-20.45,999.0,999.0
41919.0,-0.78,-0.44,0.26,3.66,59.02,-16.78,999.0,999.0
41942.0,-0.75,-0.4,0.32,8.54,63.9,-15.44,999.0,999.0
41963.0,-0.7,-0.45,0.34,17.09,67.69,-15.14,999.0,999.0
41980.0,-0.65,-0.48,0.33,20.87,62.93,-15.14,999.0,999.0
42000.0,-0.64,-0.5,0.36,16.36,57.07,-12.45,999.0,999.0
42021.0,-0.63,-0.48,0.41,15.14,55.24,-5.98,999.0,999.0
42046.0,-0.66,-0.41,0.47,8.54,46.94,-0.43,999.0,999.0
42067.0,-0.67,-0.48,0.45,9.46,43.82,-3.36,999.0,999.0
42086.0,-0.65,-0.56,0.46,4.58,41.81,-4.15,999.0,999.0
42102.0,-0.64,-0.5,0.52,-30.58,27.1,-1.1,999.0,999.0
42121.0,-0.62,-0.49,0.55,-43.09,17.7,-4.7,999.0,999.0
42144.0,-0.61,-0.59,0.51,-50.05,12.82,-5.55,999.0,999.0
42165.0,-0.57,-0.49,0.51,-52.8,-1.22,-3.91,999.0,999.0
42182.0,-0.58,-0.38,0.59,-29.6,-25.63,-4.33,999.0,999.0
42202.0,-0.64,-0.33,0.64,-16.11,-37.72,-10.68,999.0,999.0
42222.0,-0.72,-0.37,0.72,-15.69,-47.3,-23.32,999.0,999.0
42245.0,-1.04,-0.36,0.86,-23.19,-55.36,-35.28,999.0,999.0
42266.0,-1.89,-0.51,0.95,7.08,-51.82,-46.81,999.0,999.0
42287.0,-1.69,-0.47,0.77,74.16,-15.87,-11.35,999.0,999.0
42308.0,-0.49,-0.18,0.35,77.03,6.29,10.86,999.0,999.0
42334.0,-0.15,0.23,-0.02,91.43,2.69,-33.69,999.0,999.0
42355.0,-0.44,0.28,0.2,81.85,-22.4,-71.9,999.0,999.0
42375.0,-1.15,-0.01,0.03,87.28,-27.95,-79.59,999.0,999.0
42396.0,-1.15,-0.45,-0.34,124.02,-20.26,-54.44,999.0,999.0
42413.0,-1.0,-0.35,-0.23,131.1,-23.25,-21.85,999.0,999.0
42439.0,-0.85,-0.06,0.1,106.45,-29.91,-19.1,999.0,999.0
42463.0,-0.89,-0.07,0.05,126.77,-30.88,-44.01,999.0,999.0
42484.0,-0.95,-0.18,-0.01,133.18,-25.45,-55.54,999.0,999.0
42505.0,-0.91,-0.19,-0.02,107.79,-29.6,-64.82,999.0,999.0
42522.0,-0.88,-0.19,-0.01,110.96,-31.62,-74.52,999.0,999.0
42548.0,-0.89,-0.31,0.03,128.11,-24.9,-73.55,999.0,999.0
42565.0,-0.91,-0.33,0.03,119.69,-15.56,-66.41,999.0,999.0
42586.0,-0.9,-0.37,0.04,101.26,-12.02,-56.09,999.0,999.0
42603.0,-0.9,-0.41,0.09,90.09,-9.95,-51.15,999.0,999.0
42629.0,-0.91,-0.34,0.04,69.52,-6.77,-38.76,999.0,999.0
42645.0,-0.91,-0.33,0.03,57.5,-11.11,-28.56,999.0,999.0
42666.0,-0.91,-0.33,0.05,46.75,-13.55,-25.63,999.0,999.0
42687.0,-0.92,-0.31,0.07,34.97,-15.93,-22.71,999.0,999.0
42708.0,-0.9,-0.26,0.03,38.94,-12.39,-21.24,999.0,999.0
42727.0,-0.87,-0.22,-0.01,23.19,-17.76,-25.63,999.0,999.0
42747.0,-0.89,-0.21,-0.01,19.53,-25.21,-32.78,999.0,999.0
42773.0,-0.93,-0.24,0.0,20.14,-28.81,-40.59,999.0,999.0
42794.0,-0.94,-0.23,-0.0,12.88,-28.14,-45.23,999.0,999.0
42811.0,-1.0,-0.25,0.01,3.11,-21.0,-44.56,999.0,999.0
42832.0,-1.0,-0.23,-0.01,-4.03,-20.02,-42.24,999.0,999.0
42849.0,-1.01,-0.3,-0.0,2.26,-20.02,-43.33,999.0,999.0
42879.0,-1.04,-0.47,-0.03,28.02,-9.16,-38.39,999.0,999.0
42898.0,-1.07,-0.55,0.02,17.88,-2.38,-30.82,999.0,999.0
42919.0,-1.05,-0.59,0.03,15.44,-1.65,-23.68,999.0,999.0
42935.0,-1.03,-0.64,0.1,27.59,7.75,-13.0,999.0,999.0
42956.0,-1.05,-0.66,-0.03,47.91,27.77,3.36,999.0,999.0
42978.0,-1.07,-0.61,-0.07,52.73,30.4,29.11,999.0,999.0
42999.0,-1.01,-0.44,0.1,18.92,33.39,52.12,999.0,999.0
43020.0,-1.01,-0.37,0.22,-33.87,55.79,73.97,999.0,999.0
43037.0,-0.98,-0.17,0.07,-36.68,82.76,97.84,999.0,999.0
43058.0,-0.91,0.26,0.11,33.94,90.21,120.61,999.0,999.0
43078.0,-1.1,0.16,0.31,57.13,91.49,128.3,999.0,999.0
43099.0,-1.22,-0.26,-0.07,29.24,53.77,132.75,999.0,999.0
43116.0,-1.19,-0.19,0.32,21.55,47.85,132.45,999.0,999.0
43142.0,-1.14,-0.16,0.41,-1.71,54.75,129.33,999.0,999.0
43158.0,-1.13,-0.08,0.34,-0.49,61.71,119.08,999.0,999.0
43179.0,-0.94,-0.19,0.22,25.21,59.63,105.1,999.0,999.0
43200.0,-0.82,-0.36,0.15,10.62,40.28,101.44,999.0,999.0
43217.0,-0.79,-0.3,0.15,3.78,31.07,101.38,999.0,999.0
43243.0,-0.81,-0.35,0.23,-34.0,31.62,100.89,999.0,999.0
43260.0,-0.78,-0.39,0.23,-55.73,35.1,103.27,999.0,999.0
43283.0,-0.74,-0.27,0.15,-81.67,15.69,95.64,999.0,999.0
43304.0,-0.67,-0.23,0.1,-64.58,1.53,74.71,999.0,999.0
43325.0,-0.61,-0.14,0.08,-45.17,-6.41,46.87,999.0,999.0
43343.0,-0.54,-0.13,0.13,-41.81,-11.54,17.82,999.0,999.0
43369.0,-0.47,-0.15,0.2,-43.76,-19.29,-7.75,999.0,999.0
43390.0,-0.42,-0.34,0.28,-55.3,-32.47,-27.77,999.0,999.0
43408.0,-0.45,-0.53,0.29,-94.12,-49.93,-54.69,999.0,999.0
43428.0,-0.56,-0.59,0.3,-87.52,-56.82,-70.43,999.0,999.0
43449.0,-0.77,-0.71,0.47,-59.75,-64.27,-63.6,999.0,999.0
43471.0,-0.85,-1.06,0.73,-65.67,-49.87,-26.67,999.0,999.0
43494.0,-0.94,-1.03,0.58,-52.19,-35.71,13.55,999.0,999.0
43515.0,-0.95,-1.02,0.46,-13.85,-35.4,49.62,999.0,999.0
43536.0,-0.47,-0.8,0.76,-43.64,-32.17,68.66,999.0,999.0
43557.0,-0.51,-0.37,0.35,65.49,-14.22,6.23,999.0,999.0
43574.0,-1.96,-0.1,0.08,121.89,-18.07,-43.88,999.0,999.0
43598.0,-2.16,0.02,0.47,-10.25,-23.8,-14.65,999.0,999.0
43615.0,-0.89,-0.05,0.15,-41.63,-10.68,4.58,999.0,999.0
43636.0,-0.28,0.12,0.25,65.86,-0.06,-11.72,999.0,999.0
43653.0,-0.4,0.38,0.17,119.08,6.9,-78.55,999.0,999.0
43679.0,-1.18,-0.01,-0.46,121.52,-10.8,-134.4,999.0,999.0
43703.0,-1.2,-0.44,-0.27,83.92,-27.47,-121.7,999.0,999.0
43724.0,-0.97,-0.21,0.12,75.13,-6.96,-110.47,999.0,999.0
43744.0,-0.87,-0.24,-0.1,62.01,-5.68,-108.22,999.0,999.0
43758.0,-0.88,-0.21,0.02,35.89,-19.65,-100.59,999.0,999.0
43784.0,-0.91,-0.19,0.08,-9.16,-37.78,-83.98,999.0,999.0
43805.0,-0.92,-0.21,0.02,-21.85,-41.75,-68.66,999.0,999.0
43826.0,-0.92,-0.19,-0.01,5.62,-40.04,-49.32,999.0,999.0
43844.0,-0.92,-0.17,0.05,27.77,-32.71,-47.42,999.0,999.0
43865.0,-0.9,-0.3,0.06,27.65,-27.28,-46.51,999.0,999.0
43887.0,-0.91,-0.36,0.04,17.7,-27.89,-45.35,999.0,999.0
43911.0,-0.9,-0.39,0.01,23.62,-22.64,-43.58,999.0,999.0
43930.0,-0.86,-0.3,-0.03,15.87,-19.96,-42.24,999.0,999.0
43951.0,-0.9,-0.25,0.01,12.15,-28.08,-45.41,999.0,999.0
43967.0,-0.92,-0.24,0.05,16.17,-28.2,-47.67,999.0,999.0
43989.0,-0.93,-0.22,0.08,12.15,-30.27,-51.45,999.0,999.0
44010.0,-0.93,-0.24,0.1,8.73,-30.09,-53.59,999.0,999.0
44031.0,-0.91,-0.37,0.06,9.46,-26.18,-50.84,999.0,999.0
44052.0,-0.89,-0.37,0.06,6.47,-15.99,-37.96,999.0,999.0
44070.0,-0.9,-0.44,-0.07,9.89,-7.51,-32.04,999.0,999.0
44096.0,-0.91,-0.56,-0.15,0.92,-6.29,-22.4,999.0,999.0
44119.0,-1.01,-0.42,0.1,-13.12,-7.81,-14.28,999.0,999.0
44140.0,-1.1,-0.61,-0.0,2.87,10.38,-8.61,999.0,999.0
44157.0,-1.14,-0.72,-0.11,24.9,31.25,26.0,999.0,999.0
44178.0,-1.11,-0.63,0.09,-9.95,40.28,53.59,999.0,999.0
44201.0,-1.06,-0.53,0.23,-29.42,55.66,67.02,999.0,999.0
44222.0,-1.03,-0.17,0.1,-35.52,100.22,101.68,999.0,999.0
44239.0,-1.05,0.09,0.32,14.28,109.99,126.1,999.0,999.0
44260.0,-1.16,0.09,0.17,13.85,99.98,137.76,999.0,999.0
44282.0,-1.3,-0.14,-0.25,32.04,66.77,136.6,999.0,999.0
44303.0,-1.26,-0.28,0.17,36.5,44.25,133.61,999.0,999.0
44327.0,-1.19,-0.24,0.35,-32.78,53.04,135.99,999.0,999.0
44348.0,-1.13,-0.11,0.27,-28.38,53.04,132.87,999.0,999.0
44369.0,-0.94,-0.22,0.16,7.32,37.9,115.05,999.0,999.0
44389.0,-0.83,-0.36,0.17,-18.07,26.55,116.58,999.0,999.0
44411.0,-0.73,-0.33,0.14,-38.94,26.73,118.29,999.0,999.0
44431.0,-0.71,-0.3,0.15,-65.73,22.71,114.87,999.0,999.0
44449.0,-0.69,-0.26,0.2,-94.79,26.31,102.72,999.0,999.0
44469.0,-0.68,-0.2,0.17,-91.49,15.01,86.0,999.0,999.0
44486.0,-0.64,-0.17,0.07,-85.51,1.4,62.5,999.0,999.0
44512.0,-0.55,-0.04,0.08,-54.57,-5.49,35.4,999.0,999.0
44537.0,-0.42,-0.06,0.17,-31.98,-16.85,7.45,999.0,999.0
44558.0,-0.39,-0.19,0.24,-39.12,-38.45,-31.8,999.0,999.0
44575.0,-0.43,-0.42,0.29,-69.34,-52.49,-54.63,999.0,999.0
44596.0,-0.5,-0.66,0.4,-97.05,-58.59,-68.73,999.0,999.0
44618.0,-0.61,-0.81,0.54,-92.1,-75.26,-68.73,999.0,999.0
44639.0,-0.78,-1.08,0.68,-71.59,-75.93,-45.35,999.0,999.0
44660.0,-1.09,-1.09,0.63,-55.6,-58.9,-1.53,999.0,999.0
44681.0,-1.13,-0.92,0.73,-32.9,-31.01,60.12,999.0,999.0
44698.0,-0.93,-0.81,0.76,-36.62,-18.62,66.16,999.0,999.0
44725.0,-0.37,-0.37,0.32,49.74,-10.01,32.71,999.0,999.0
44751.0,-2.15,-0.34,0.5,52.06,-38.45,-71.59,999.0,999.0
44772.0,-1.16,0.03,0.2,-28.5,2.38,-33.39,999.0,999.0
44789.0,-0.51,-0.03,-0.14,6.16,9.4,-5.25,999.0,999.0
44806.0,-0.35,0.15,0.12,50.29,-12.88,-29.17,999.0,999.0
44832.0,-0.49,0.41,-0.03,106.38,-20.94,-98.57,999.0,999.0
44849.0,-1.14,-0.13,-0.52,116.94,-40.77,-140.38,999.0,999.0
44870.0,-0.95,-0.27,0.11,73.3,-37.96,-101.5,999.0,999.0
44891.0,-1.04,0.01,0.19,88.2,6.9,-109.5,999.0,999.0
44913.0,-0.95,-0.19,-0.05,70.19,3.97,-105.04,999.0,999.0
44933.0,-0.9,-0.2,-0.05,12.51,-26.67,-79.77,999.0,999.0
44958.0,-0.93,-0.13,0.05,-15.56,-40.59,-65.0,999.0,999.0
44979.0,-0.92,-0.25,-0.07,-5.0,-41.87,-56.21,999.0,999.0
45000.0,-0.93,-0.22,0.0,1.04,-40.95,-44.74,999.0,999.0
45021.0,-0.93,-0.26,0.04,-15.87,-47.18,-44.37,999.0,999.0
45047.0,-0.94,-0.26,0.1,-2.38,-38.94,-45.47,999.0,999.0
45068.0,-0.91,-0.33,0.02,8.54,-31.01,-41.75,999.0,999.0
45085.0,-0.95,-0.26,0.08,1.89,-28.81,-39.67,999.0,999.0
45100.0,-0.94,-0.25,0.08,1.59,-27.47,-42.36,999.0,999.0
45121.0,-0.92,-0.23,0.05,13.79,-23.62,-43.88,999.0,999.0
45147.0,-0.9,-0.2,0.01,12.45,-24.23,-44.43,999.0,999.0
45178.0,-0.91,-0.22,0.02,12.08,-28.02,-48.03,999.0,999.0
45195.0,-0.95,-0.34,0.04,24.41,-23.93,-47.24,999.0,999.0
45210.0,-0.92,-0.42,0.07,29.48,-17.52,-43.4,999.0,999.0
45231.0,-0.91,-0.44,0.08,24.41,-10.99,-36.07,999.0,999.0
45252.0,-0.92,-0.53,0.0,20.45,0.73,-31.19,999.0,999.0
45274.0,-0.9,-0.63,-0.01,14.16,6.04,-22.46,999.0,999.0
45295.0,-0.94,-0.6,0.16,6.23,12.33,-6.96,999.0,999.0
45312.0,-1.05,-0.68,0.01,20.94,41.2,14.77,999.0,999.0
45326.0,-1.13,-0.68,-0.08,26.73,55.18,47.61,999.0,999.0
45347.0,-1.02,-0.58,0.22,-5.43,62.19,81.3,999.0,999.0
45367.0,-0.94,-0.38,0.17,-37.54,75.68,111.15,999.0,999.0
45388.0,-1.11,-0.07,0.18,-8.67,84.53,140.2,999.0,999.0
45407.0,-1.24,0.06,0.26,-4.7,78.92,153.26,999.0,999.0
45424.0,-1.41,-0.01,-0.19,14.59,56.7,154.91,999.0,999.0
45450.0,-1.44,-0.22,0.11,26.98,30.94,151.61,999.0,999.0
