timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,phone_rssi,watch_rssi
312347,0.23,0.06,0.96,2.14,-2.56,-0.18,177.0,-1010.0,495.0,-84.0,-79.0
312373,0.22,0.06,0.97,1.1,-1.95,-0.43,175.0,-1012.0,495.0,-84.0,-79.0
312403,0.23,0.06,0.97,0.31,-0.73,-0.79,175.0,-1012.0,495.0,-84.0,-79.0
312434,0.23,0.07,0.98,0.37,-0.37,-0.61,175.0,-1012.0,495.0,-84.0,-79.0
312468,0.23,0.07,0.97,1.71,0.0,-0.31,175.0,-1011.0,500.0,-84.0,-81.0
312494,0.23,0.06,0.97,1.53,0.31,-0.18,175.0,-1011.0,500.0,-84.0,-81.0
312519,0.23,0.06,0.98,0.55,0.18,0.49,175.0,-1011.0,500.0,-84.0,-81.0
312552,0.23,0.05,0.95,1.71,0.31,0.31,175.0,-1011.0,500.0,-84.0,-81.0
312579,0.24,0.03,0.98,2.38,1.53,-0.73,174.0,-1011.0,491.0,-84.0,-81.0
312619,0.23,0.06,0.98,0.12,-0.18,-0.06,174.0,-1011.0,491.0,-84.0,-81.0
312648,0.23,0.07,0.98,0.98,-0.79,-0.24,174.0,-1011.0,491.0,-84.0,-81.0
312674,0.24,0.07,0.97,0.55,-0.73,0.61,175.0,-1010.0,497.0,-84.0,-81.0
312705,0.23,0.07,0.95,2.01,-2.2,0.92,175.0,-1010.0,497.0,-84.0,-81.0
312733,0.23,0.06,0.97,1.83,-0.98,0.55,175.0,-1010.0,497.0,-84.0,-70.0
312768,0.23,0.06,0.97,-0.18,0.43,0.55,177.0,-1010.0,494.0,-84.0,-70.0
312810,0.23,0.05,0.97,-0.18,-1.22,0.61,177.0,-1010.0,494.0,-84.0,-70.0
312844,0.23,0.06,0.97,-0.55,-0.98,0.85,177.0,-1010.0,494.0,-84.0,-70.0
312872,0.23,0.06,0.97,0.18,-1.16,0.92,177.0,-1010.0,495.0,-84.0,-70.0
312908,0.23,0.06,0.98,0.18,-0.24,1.04,177.0,-1010.0,495.0,-84.0,-70.0
312935,0.23,0.06,0.98,-0.18,0.31,1.04,177.0,-1010.0,495.0,-84.0,-70.0
312965,0.23,0.05,0.98,0.06,0.12,0.55,176.0,-1011.0,497.0,-84.0,-70.0
312994,0.22,0.06,0.98,-0.43,0.37,0.12,176.0,-1011.0,497.0,-84.0,-70.0
313016,0.22,0.07,0.98,0.06,-0.18,-0.43,176.0,-1011.0,497.0,-84.0,-70.0
313049,0.22,0.06,0.97,1.1,-0.92,-0.37,176.0,-1011.0,497.0,-84.0,-70.0
313081,0.22,0.06,0.96,1.71,-0.92,-1.1,176.0,-1009.0,495.0,-84.0,-70.0
313109,0.23,0.06,0.95,0.61,-1.46,-0.98,176.0,-1009.0,495.0,-84.0,-70.0
313136,0.22,0.06,0.97,0.98,-1.89,-0.98,176.0,-1009.0,495.0,-84.0,-70.0
313159,0.23,0.06,0.99,-0.55,-2.2,-0.37,175.0,-1012.0,494.0,-84.0,-70.0
313191,0.22,0.06,0.97,-1.83,-2.62,-0.31,175.0,-1012.0,494.0,-84.0,-76.0
313223,0.23,0.06,0.97,-2.14,-1.1,-0.79,175.0,-1012.0,494.0,-84.0,-76.0
313257,0.22,0.06,0.98,-0.73,-0.55,-1.4,175.0,-1009.0,498.0,-84.0,-76.0
313285,0.22,0.07,0.99,-0.12,0.43,-1.53,175.0,-1009.0,498.0,-84.0,-76.0
313326,0.22,0.07,0.98,0.18,1.34,-1.28,175.0,-1009.0,498.0,-84.0,-76.0
313358,0.22,0.06,0.96,0.73,0.79,-0.98,177.0,-1010.0,494.0,-84.0,-76.0
313385,0.22,0.05,0.97,1.59,0.43,-1.28,177.0,-1010.0,494.0,-84.0,-70.0
313422,0.21,0.05,0.98,-1.28,1.22,-0.49,177.0,-1010.0,494.0,-84.0,-70.0
313456,0.22,0.05,0.97,-0.92,0.85,-0.37,178.0,-1011.0,498.0,-84.0,-70.0
313486,0.21,0.06,0.97,-1.4,-0.24,-0.18,178.0,-1011.0,498.0,-84.0,-70.0
313514,0.21,0.07,0.98,-0.92,-0.85,0.18,178.0,-1011.0,498.0,-84.0,-70.0
313548,0.21,0.07,0.98,-0.43,0.06,0.24,176.0,-1012.0,492.0,-84.0,-70.0
313579,0.22,0.07,0.96,-0.12,0.79,0.55,176.0,-1012.0,492.0,-84.0,-70.0
313608,0.22,0.06,0.96,0.55,0.73,0.49,176.0,-1012.0,492.0,-84.0,-70.0
313641,0.22,0.06,0.96,-0.06,0.55,0.73,177.0,-1009.0,499.0,-84.0,-70.0
313666,0.22,0.06,0.97,0.37,0.37,0.73,177.0,-1009.0,499.0,-84.0,-70.0
313700,0.22,0.06,0.99,-0.49,0.49,1.16,177.0,-1009.0,499.0,-84.0,-70.0
313732,0.22,0.06,0.98,-0.55,-0.79,1.04,177.0,-1009.0,499.0,-84.0,-70.0
313769,0.22,0.06,0.99,-0.06,-0.18,0.37,177.0,-1009.0,500.0,-84.0,-70.0
313797,0.23,0.06,0.98,0.0,0.0,0.12,177.0,-1009.0,500.0,-84.0,-70.0
313837,0.23,0.06,0.97,0.43,0.31,-0.24,177.0,-1009.0,497.0,-84.0,-70.0
313869,0.23,0.06,0.97,0.85,0.67,-0.31,177.0,-1009.0,497.0,-84.0,-70.0
313904,0.23,0.06,0.97,0.37,0.31,0.0,177.0,-1009.0,497.0,-84.0,-70.0
313930,0.23,0.06,0.98,0.49,0.18,-0.06,177.0,-1009.0,497.0,-84.0,-70.0
313965,0.23,0.06,0.97,0.31,0.18,0.0,176.0,-1010.0,496.0,-84.0,-70.0
313998,0.22,0.06,0.97,0.49,0.55,-0.31,176.0,-1010.0,496.0,-84.0,-70.0
314030,0.23,0.06,0.97,0.31,1.4,-0.43,176.0,-1010.0,496.0,-84.0,-70.0
314064,0.22,0.06,0.97,0.0,1.22,-0.67,178.0,-1010.0,495.0,-84.0,-70.0
314096,0.22,0.06,0.97,0.31,0.79,-0.49,178.0,-1010.0,495.0,-84.0,-70.0
314126,0.22,0.06,0.97,0.43,0.49,-0.31,178.0,-1010.0,495.0,-84.0,-70.0
314150,0.22,0.06,0.97,0.61,0.31,-0.18,175.0,-1012.0,497.0,-84.0,-70.0
314183,0.22,0.05,0.98,1.28,0.55,-0.12,175.0,-1012.0,497.0,-84.0,-70.0
314212,0.23,0.06,0.97,0.98,0.49,0.12,175.0,-1012.0,497.0,-84.0,-70.0
314240,0.22,0.06,0.97,1.04,-0.24,-0.12,176.0,-1009.0,497.0,-84.0,-70.0
314268,0.23,0.06,0.98,0.0,-0.37,-0.12,176.0,-1009.0,497.0,-84.0,-70.0
314301,0.22,0.06,0.98,0.55,-1.16,0.18,176.0,-1009.0,497.0,-84.0,-71.0
314330,0.22,0.06,0.97,1.04,-1.22,0.18,174.0,-1012.0,497.0,-84.0,-71.0
314364,0.22,0.06,0.96,0.31,-0.31,0.0,174.0,-1012.0,497.0,-84.0,-71.0
314396,0.22,0.06,0.98,-0.06,-0.24,0.12,174.0,-1012.0,497.0,-84.0,-71.0
314431,0.22,0.06,0.98,0.06,-0.06,0.37,175.0,-1010.0,494.0,-84.0,-79.0
314466,0.23,0.05,0.98,-0.49,0.31,0.06,175.0,-1010.0,494.0,-84.0,-79.0
314504,0.22,0.06,0.96,2.08,-1.77,-0.43,175.0,-1010.0,494.0,-84.0,-79.0
314536,0.22,0.05,0.98,1.34,-0.49,0.0,175.0,-1010.0,501.0,-84.0,-79.0
314570,0.22,0.05,0.98,-0.55,0.43,0.31,175.0,-1010.0,501.0,-84.0,-79.0
314608,0.22,0.05,0.98,-0.06,0.49,-0.12,175.0,-1010.0,501.0,-84.0,-82.0
314637,0.22,0.05,0.98,0.06,1.22,-0.55,175.0,-1013.0,494.0,-84.0,-82.0
314668,0.21,0.06,0.96,0.92,0.92,-0.61,175.0,-1013.0,494.0,-84.0,-82.0
314698,0.22,0.05,0.97,-0.24,1.34,-0.06,175.0,-1013.0,494.0,-84.0,-82.0
314727,0.21,0.06,0.96,-0.37,-0.55,0.92,176.0,-1012.0,496.0,-84.0,-82.0
314762,0.22,0.05,0.97,-0.06,-0.61,1.46,176.0,-1012.0,496.0,-84.0,-82.0
314787,0.22,0.05,0.97,-1.28,-0.98,1.77,176.0,-1012.0,496.0,-84.0,-82.0
314819,0.21,0.05,0.97,-1.16,-1.95,1.65,175.0,-1011.0,498.0,-84.0,-82.0
314850,0.21,0.06,0.97,-0.61,-1.16,1.22,175.0,-1011.0,498.0,-84.0,-82.0
314880,0.21,0.07,0.97,-0.31,-1.89,1.16,175.0,-1011.0,498.0,-84.0,-82.0
314909,0.22,0.06,0.98,0.31,-3.23,1.4,175.0,-1011.0,498.0,-84.0,-82.0
314940,0.22,0.06,1.01,-2.08,-0.06,1.95,175.0,-1013.0,495.0,-84.0,-82.0
314969,0.24,0.07,1.01,-1.65,-1.53,1.46,175.0,-1013.0,495.0,-84.0,-82.0
315002,0.24,0.06,0.99,-2.93,2.62,0.92,175.0,-1013.0,495.0,-84.0,-82.0
315038,0.24,0.07,0.96,2.81,1.34,-1.22,176.0,-1010.0,495.0,-84.0,-82.0
315065,0.22,0.07,0.96,3.42,1.1,-1.59,176.0,-1010.0,495.0,-84.0,-82.0
315102,0.21,0.06,0.98,1.4,3.23,-1.65,176.0,-1010.0,495.0,-84.0,-82.0
315131,0.22,0.06,0.97,-0.31,3.72,-1.53,176.0,-1012.0,491.0,-84.0,-82.0
315154,0.21,0.06,0.97,-0.31,1.95,-1.16,176.0,-1012.0,491.0,-84.0,-82.0
315179,0.21,0.06,0.96,0.12,1.34,-0.98,176.0,-1012.0,491.0,-84.0,-82.0
315214,0.21,0.06,0.97,0.85,0.49,-1.28,178.0,-1009.0,493.0,-84.0,-82.0
315246,0.22,0.05,0.97,-0.61,0.18,-0.92,178.0,-1009.0,493.0,-84.0,-82.0
315277,0.21,0.06,0.97,0.73,0.0,-1.65,178.0,-1009.0,493.0,-84.0,-82.0
315305,0.22,0.06,0.97,0.92,-0.67,-1.59,178.0,-1009.0,493.0,-84.0,-82.0
315338,0.22,0.05,0.97,0.55,-1.28,-1.22,175.0,-1010.0,490.0,-84.0,-82.0
315368,0.22,0.05,0.97,0.98,-2.08,-1.16,175.0,-1010.0,490.0,-84.0,-82.0
315406,0.22,0.05,0.97,-0.06,-2.93,-0.18,175.0,-1010.0,490.0,-84.0,-82.0
315436,0.22,0.05,0.97,0.49,-2.81,0.0,174.0,-1007.0,491.0,-84.0,-82.0
315462,0.21,0.06,0.98,0.06,-2.01,0.37,174.0,-1007.0,491.0,-84.0,-82.0
315490,0.22,0.06,0.99,-0.37,-1.65,0.67,174.0,-1007.0,491.0,-84.0,-82.0
315516,0.22,0.06,0.98,0.12,-0.49,0.67,176.0,-1010.0,497.0,-84.0,-82.0
315546,0.22,0.06,0.99,0.85,0.31,0.55,176.0,-1010.0,497.0,-84.0,-82.0
315574,0.22,0.06,0.99,0.31,1.04,0.85,176.0,-1010.0,497.0,-84.0,-82.0
315607,0.22,0.05,0.98,0.98,2.62,0.79,175.0,-1009.0,494.0,-84.0,-82.0
315639,0.23,0.05,0.98,0.73,2.69,0.61,175.0,-1009.0,494.0,-84.0,-82.0
315672,0.22,0.05,0.97,0.37,2.38,0.43,175.0,-1009.0,494.0,-84.0,-82.0
315699,0.22,0.05,0.97,1.1,1.95,0.43,175.0,-1009.0,494.0,-84.0,-82.0
315730,0.22,0.05,0.97,0.98,1.83,0.79,177.0,-1009.0,487.0,-84.0,-82.0
315762,0.21,0.05,0.96,0.73,1.89,0.98,177.0,-1009.0,487.0,-84.0,-82.0
315787,0.22,0.05,0.97,0.85,1.28,1.16,177.0,-1009.0,487.0,-84.0,-82.0
315822,0.22,0.05,0.97,0.06,1.22,1.59,174.0,-1008.0,490.0,-84.0,-82.0
315854,0.22,0.05,0.97,0.49,0.43,1.83,174.0,-1008.0,490.0,-84.0,-82.0
315890,0.22,0.05,0.97,-0.24,0.67,2.32,174.0,-1008.0,490.0,-84.0,-82.0
315919,0.23,0.05,0.97,0.12,-0.73,2.38,177.0,-1010.0,492.0,-84.0,-82.0
315950,0.23,0.05,0.97,1.16,-1.77,2.14,177.0,-1010.0,492.0,-84.0,-82.0
315982,0.23,0.05,0.97,0.24,-0.37,1.59,177.0,-1010.0,492.0,-84.0,-82.0
316015,0.23,0.04,0.98,0.55,-0.31,1.4,175.0,-1010.0,497.0,-84.0,-82.0
316040,0.23,0.04,0.99,-2.2,1.71,2.08,175.0,-1010.0,497.0,-84.0,-82.0
316074,0.23,0.04,0.96,-0.55,0.37,1.95,175.0,-1010.0,497.0,-84.0,-82.0
316111,0.24,0.04,0.96,0.12,1.46,2.75,176.0,-1010.0,491.0,-84.0,-80.0
316142,0.24,0.03,0.97,-0.24,2.14,3.17,176.0,-1010.0,491.0,-84.0,-80.0
316167,0.24,0.02,0.98,-0.67,1.89,3.42,176.0,-1010.0,491.0,-84.0,-80.0
316195,0.24,0.02,0.97,-2.26,2.14,3.23,176.0,-1009.0,495.0,-84.0,-80.0
316226,0.25,0.02,0.97,-2.62,1.83,2.81,176.0,-1009.0,495.0,-84.0,-80.0
316263,0.24,0.04,0.97,-2.69,1.28,2.38,176.0,-1009.0,495.0,-84.0,-82.0
316295,0.25,0.04,0.98,-2.14,1.71,1.83,178.0,-1010.0,494.0,-84.0,-82.0
316325,0.24,0.05,0.98,-2.32,1.95,2.01,178.0,-1010.0,494.0,-84.0,-82.0
316358,0.23,0.06,0.98,-1.59,2.87,2.32,178.0,-1010.0,494.0,-84.0,-82.0
316391,0.23,0.05,0.98,-1.1,4.21,2.2,178.0,-1010.0,492.0,-84.0,-82.0
316425,0.24,0.05,0.95,1.4,2.14,1.4,178.0,-1010.0,492.0,-84.0,-82.0
316451,0.25,0.04,0.96,1.83,2.87,0.55,178.0,-1010.0,492.0,-84.0,-82.0
316490,0.25,0.04,0.97,-0.85,3.3,0.85,178.0,-1010.0,492.0,-84.0,-82.0
316519,0.25,0.05,0.98,-1.34,3.42,0.98,177.0,-1009.0,491.0,-84.0,-82.0
316548,0.25,0.05,0.98,-1.77,2.93,1.4,177.0,-1009.0,491.0,-84.0,-82.0
316584,0.25,0.05,0.96,-0.06,-0.06,0.73,177.0,-1009.0,491.0,-84.0,-82.0
316616,0.25,0.04,0.97,0.55,-0.73,0.0,177.0,-1012.0,498.0,-84.0,-82.0
316648,0.25,0.05,0.95,-1.95,1.71,0.98,177.0,-1012.0,498.0,-84.0,-82.0
316674,0.26,0.05,0.96,-1.1,0.37,-1.04,177.0,-1012.0,498.0,-84.0,-82.0
316709,0.27,0.05,0.98,-2.81,1.89,-2.01,178.0,-1012.0,497.0,-84.0,-82.0
316744,0.26,0.07,0.99,-3.42,1.46,-4.52,178.0,-1012.0,497.0,-84.0,-82.0
316773,0.26,0.08,0.99,-2.14,0.0,-5.74,178.0,-1012.0,497.0,-84.0,-82.0
316801,0.24,0.08,0.99,-1.89,-0.24,-5.68,179.0,-1012.0,496.0,-84.0,-82.0
316833,0.23,0.08,0.97,-0.61,-1.4,-5.92,179.0,-1012.0,496.0,-84.0,-82.0
316868,0.22,0.08,0.96,0.06,-0.67,-5.98,179.0,-1012.0,496.0,-84.0,-71.0
316896,0.22,0.08,0.97,0.49,1.22,-5.43,178.0,-1011.0,491.0,-84.0,-71.0
316933,0.21,0.08,0.97,1.59,1.65,-3.91,178.0,-1011.0,491.0,-84.0,-71.0
316968,0.23,0.08,0.97,2.32,-0.06,-2.69,178.0,-1011.0,491.0,-84.0,-71.0
316990,0.24,0.09,0.95,1.89,-1.59,-1.65,178.0,-1010.0,492.0,-84.0,-71.0
317026,0.25,0.09,0.93,1.22,-1.83,-0.67,178.0,-1010.0,492.0,-84.0,-71.0
317065,0.27,0.08,0.94,-0.49,0.0,-0.98,178.0,-1010.0,492.0,-84.0,-71.0
317101,0.29,0.08,0.95,-3.6,1.22,-1.34,178.0,-1016.0,498.0,-84.0,-71.0
317133,0.3,0.11,0.96,-4.58,-1.04,-2.2,178.0,-1016.0,498.0,-84.0,-71.0
317170,0.3,0.14,0.98,-2.32,-2.5,-0.24,178.0,-1016.0,498.0,-84.0,-71.0
317207,0.32,0.12,0.96,-1.46,-3.17,1.53,180.0,-1017.0,497.0,-84.0,-71.0
317226,0.32,0.11,0.93,-1.1,-4.03,2.14,180.0,-1017.0,497.0,-84.0,-71.0
317262,0.32,0.09,0.91,-1.59,-2.56,2.87,180.0,-1017.0,497.0,-84.0,-71.0
317291,0.3,0.1,0.92,-2.08,-1.71,3.11,178.0,-1013.0,499.0,-84.0,-72.0
317326,0.3,0.1,0.92,-2.38,-1.22,3.66,178.0,-1013.0,499.0,-84.0,-72.0
317358,0.31,0.1,0.92,-1.34,-2.32,3.54,178.0,-1013.0,499.0,-84.0,-72.0
317391,0.3,0.1,0.93,-0.73,-2.38,2.81,179.0,-1014.0,500.0,-84.0,-72.0
317424,0.31,0.11,0.92,-0.24,0.31,2.26,179.0,-1014.0,500.0,-84.0,-72.0
317457,0.32,0.12,0.92,1.83,0.61,2.14,179.0,-1014.0,500.0,-84.0,-77.0
317489,0.32,0.12,0.93,3.11,1.1,2.87,179.0,-1016.0,499.0,-84.0,-77.0
317517,0.32,0.11,0.96,3.78,0.73,3.72,179.0,-1016.0,499.0,-84.0,-77.0
317544,0.33,0.11,0.97,4.27,1.59,5.13,179.0,-1016.0,499.0,-84.0,-77.0
317571,0.33,0.1,0.97,4.94,1.95,5.68,178.0,-1016.0,494.0,-84.0,-77.0
317609,0.32,0.1,0.96,4.09,1.22,6.84,178.0,-1016.0,494.0,-84.0,-77.0
317640,0.32,0.09,0.96,4.58,1.59,7.63,178.0,-1016.0,494.0,-84.0,-77.0
317667,0.32,0.08,0.99,3.54,5.31,8.85,179.0,-1019.0,496.0,-84.0,-77.0
317696,0.3,0.07,1.04,2.87,6.96,9.58,179.0,-1019.0,496.0,-84.0,-77.0
317728,0.28,0.07,1.07,1.71,6.47,11.05,179.0,-1019.0,496.0,-84.0,-77.0
317756,0.27,0.08,1.07,2.75,2.38,11.66,179.0,-1019.0,496.0,-84.0,-77.0
317787,0.26,0.08,1.02,4.64,-1.1,11.41,181.0,-1014.0,494.0,-84.0,-77.0
317817,0.24,0.05,0.94,6.35,-2.38,9.28,181.0,-1014.0,494.0,-84.0,-77.0
317850,0.22,0.04,0.92,0.43,1.46,5.55,181.0,-1014.0,494.0,-84.0,-77.0
317886,0.2,0.06,0.95,-2.26,8.3,4.46,179.0,-1017.0,497.0,-84.0,-77.0
317919,0.18,0.08,1.0,-0.06,10.44,5.31,179.0,-1017.0,497.0,-84.0,-77.0
317949,0.2,0.05,1.06,3.54,9.52,8.18,179.0,-1017.0,497.0,-84.0,-77.0
317976,0.2,0.02,1.03,3.05,6.35,9.09,182.0,-1016.0,491.0,-84.0,-77.0
318011,0.21,-0.01,0.96,1.59,-2.81,8.79,182.0,-1016.0,491.0,-84.0,-77.0
318038,0.21,0.01,0.91,-1.28,-5.31,8.12,182.0,-1016.0,491.0,-84.0,-77.0
318074,0.22,0.03,0.89,0.73,-5.68,7.87,181.0,-1017.0,496.0,-84.0,-77.0
318103,0.25,0.04,0.92,3.3,-0.06,6.9,181.0,-1017.0,496.0,-84.0,-77.0
318138,0.25,0.04,0.93,2.5,2.87,6.04,181.0,-1017.0,496.0,-84.0,-77.0
318164,0.27,0.04,0.93,1.1,2.69,6.04,180.0,-1020.0,489.0,-84.0,-77.0
318205,0.27,0.03,0.93,2.5,-0.61,6.35,180.0,-1020.0,489.0,-84.0,-77.0
318230,0.27,0.01,0.91,1.46,-2.2,6.41,180.0,-1020.0,489.0,-84.0,-83.0
318258,0.27,0.01,0.91,2.08,-3.3,5.92,182.0,-1019.0,495.0,-84.0,-83.0
318284,0.28,0.01,0.91,2.93,-1.77,4.15,182.0,-1019.0,495.0,-84.0,-83.0
318324,0.29,0.01,0.89,2.2,3.36,2.62,182.0,-1019.0,495.0,-84.0,-83.0
318356,0.32,0.02,0.9,0.31,5.49,0.67,182.0,-1017.0,492.0,-84.0,-83.0
318389,0.32,0.02,0.92,-2.32,6.16,-1.4,182.0,-1017.0,492.0,-84.0,-83.0
318426,0.32,0.03,0.99,-7.02,8.73,-6.29,182.0,-1017.0,492.0,-84.0,-83.0
318458,0.31,0.04,1.02,-6.47,8.97,-7.39,184.0,-1019.0,498.0,-84.0,-83.0
318493,0.33,0.03,0.99,-2.69,8.91,-9.64,184.0,-1019.0,498.0,-84.0,-83.0
318522,0.32,0.02,1.02,0.73,3.72,-11.96,184.0,-1019.0,498.0,-84.0,-83.0
318553,0.31,0.04,1.04,-5.25,3.48,-13.37,186.0,-1020.0,497.0,-84.0,-83.0
318584,0.28,0.1,1.08,-9.58,-0.92,-14.16,186.0,-1020.0,497.0,-84.0,-78.0
318608,0.25,0.14,1.14,-12.94,-0.98,-13.92,186.0,-1020.0,497.0,-84.0,-78.0
318642,0.26,0.16,1.11,-10.38,-3.42,-9.34,186.0,-1020.0,497.0,-84.0,-78.0
318677,0.22,0.14,1.01,2.2,-12.63,-8.0,184.0,-1015.0,488.0,-84.0,-78.0
318701,0.21,0.1,0.94,11.11,-12.76,-9.28,184.0,-1015.0,488.0,-84.0,-78.0
318734,0.2,0.09,0.92,8.61,-4.76,-10.56,184.0,-1015.0,488.0,-84.0,-78.0
318766,0.21,0.1,0.9,9.16,1.34,-13.0,183.0,-1017.0,496.0,-84.0,-78.0
318796,0.21,0.12,0.97,-2.32,8.24,-14.77,183.0,-1017.0,496.0,-84.0,-78.0
318828,0.19,0.15,0.99,-4.39,2.26,-13.55,183.0,-1017.0,496.0,-84.0,-78.0
318858,0.17,0.16,0.99,-3.23,-2.99,-10.56,184.0,-1020.0,496.0,-84.0,-78.0
318884,0.19,0.15,0.91,1.46,-7.14,-6.35,184.0,-1020.0,496.0,-84.0,-78.0
318916,0.2,0.11,0.85,3.85,-0.67,-3.48,184.0,-1020.0,496.0,-84.0,-78.0
318944,0.23,0.08,0.87,3.54,2.56,-1.95,183.0,-1021.0,498.0,-84.0,-78.0
318977,0.26,0.07,0.92,-2.69,7.45,0.43,183.0,-1021.0,498.0,-84.0,-78.0
319013,0.28,0.09,0.95,-6.04,5.49,3.42,183.0,-1021.0,498.0,-84.0,-78.0
319053,0.31,0.11,0.89,-1.04,-2.01,5.43,185.0,-1020.0,497.0,-84.0,-78.0
319087,0.3,0.1,0.87,3.97,-2.44,5.86,185.0,-1020.0,497.0,-84.0,-78.0
319108,0.31,0.1,0.87,4.21,-0.43,5.68,185.0,-1020.0,497.0,-84.0,-78.0
319136,0.31,0.11,0.88,4.21,2.56,5.49,182.0,-1020.0,499.0,-84.0,-78.0
319166,0.33,0.11,0.9,3.6,7.26,5.31,182.0,-1020.0,499.0,-84.0,-78.0
319198,0.34,0.11,0.95,3.85,4.88,6.1,182.0,-1020.0,499.0,-84.0,-78.0
319224,0.33,0.11,0.97,4.03,3.23,6.47,182.0,-1020.0,499.0,-84.0,-78.0
319255,0.33,0.1,0.97,4.15,0.0,8.12,185.0,-1019.0,499.0,-84.0,-78.0
319280,0.33,0.1,0.93,4.58,-1.53,8.18,185.0,-1019.0,499.0,-84.0,-78.0
319305,0.34,0.08,0.9,3.17,-0.06,7.2,185.0,-1019.0,499.0,-84.0,-78.0
319338,0.35,0.09,1.0,-2.44,1.22,6.71,185.0,-1022.0,498.0,-84.0,-78.0
319374,0.34,0.1,1.03,-8.67,6.71,6.65,185.0,-1022.0,498.0,-84.0,-78.0
319406,0.32,0.14,1.11,-5.92,3.17,8.73,185.0,-1022.0,498.0,-84.0,-78.0
319432,0.3,0.12,1.04,-4.09,0.79,9.83,186.0,-1023.0,494.0,-84.0,-78.0
319459,0.27,0.08,1.06,-0.55,-1.1,10.56,186.0,-1023.0,494.0,-84.0,-78.0
319488,0.22,0.06,1.05,-6.04,-4.33,12.27,186.0,-1023.0,494.0,-84.0,-78.0
319524,0.19,0.08,1.02,-7.93,-1.4,12.88,186.0,-1023.0,494.0,-84.0,-78.0
319553,0.17,0.08,0.99,-3.17,2.62,14.53,186.0,-1017.0,492.0,-84.0,-78.0
319584,0.16,0.07,0.94,8.24,6.77,16.17,186.0,-1017.0,492.0,-84.0,-78.0
319614,0.19,0.03,0.97,9.89,10.19,16.24,186.0,-1017.0,492.0,-84.0,-78.0
319646,0.22,-0.01,0.97,1.71,8.18,14.28,185.0,-1016.0,491.0,-84.0,-78.0
319676,0.23,0.02,0.96,-3.91,3.85,11.11,185.0,-1016.0,491.0,-84.0,-78.0
319706,0.25,0.06,0.96,-0.55,-2.14,8.0,185.0,-1016.0,491.0,-84.0,-78.0
319737,0.22,0.08,0.91,7.69,-4.88,4.46,183.0,-1017.0,494.0,-84.0,-85.0
319767,0.23,0.06,0.92,8.48,1.65,1.46,183.0,-1017.0,494.0,-84.0,-85.0
319803,0.24,0.06,0.92,4.94,5.13,1.04,183.0,-1017.0,494.0,-84.0,-85.0
319840,0.27,0.04,0.91,8.36,3.48,-0.55,185.0,-1021.0,496.0,-84.0,-85.0
319878,0.29,0.03,0.93,7.75,-2.62,-1.22,185.0,-1021.0,496.0,-84.0,-77.0
319909,0.29,0.03,0.89,6.47,-1.89,-1.83,185.0,-1021.0,496.0,-84.0,-77.0
319954,0.29,0.02,0.89,2.99,1.71,-3.05,184.0,-1020.0,494.0,-84.0,-77.0
319985,0.31,0.01,0.88,-0.12,2.81,-4.15,184.0,-1020.0,494.0,-84.0,-77.0
320012,0.33,0.02,0.91,-3.97,3.42,-5.55,184.0,-1020.0,494.0,-84.0,-77.0
320037,0.34,0.02,0.92,-5.74,2.44,-6.35,185.0,-1019.0,493.0,-84.0,-77.0
320067,0.34,0.03,0.98,-8.24,2.5,-7.2,185.0,-1019.0,493.0,-84.0,-77.0
320099,0.36,0.04,1.01,-9.28,2.38,-7.02,185.0,-1019.0,493.0,-84.0,-77.0
320129,0.39,0.04,0.94,-6.04,-0.06,-7.69,185.0,-1020.0,500.0,-84.0,-77.0
320160,0.39,0.03,0.99,-3.3,-1.77,-7.63,185.0,-1020.0,500.0,-84.0,-77.0
320187,0.38,0.05,1.02,-4.39,3.36,-11.23,185.0,-1020.0,500.0,-84.0,-77.0
320218,0.35,0.08,1.06,-6.77,4.27,-10.13,187.0,-1020.0,497.0,-84.0,-77.0
320251,0.31,0.11,1.03,-9.77,-0.06,-8.97,187.0,-1020.0,497.0,-84.0,-70.0
320283,0.28,0.13,1.02,-1.95,-10.07,-4.15,187.0,-1020.0,497.0,-84.0,-70.0
320316,0.26,0.12,1.01,2.69,-7.02,-2.01,185.0,-1020.0,495.0,-84.0,-70.0
320345,0.24,0.1,1.06,5.07,-5.19,-1.59,185.0,-1020.0,495.0,-84.0,-70.0
320377,0.23,0.08,0.98,4.27,1.59,-4.39,185.0,-1020.0,495.0,-84.0,-70.0
320406,0.23,0.07,0.91,5.19,2.75,-7.26,185.0,-1020.0,495.0,-84.0,-70.0
320436,0.23,0.08,0.91,2.75,-4.15,-8.73,184.0,-1017.0,493.0,-84.0,-70.0
320468,0.21,0.11,0.95,-2.01,-6.35,-8.3,184.0,-1017.0,493.0,-84.0,-70.0
320501,0.21,0.14,1.01,-5.8,-6.1,-5.98,184.0,-1017.0,493.0,-84.0,-70.0
320540,0.21,0.14,0.96,-2.08,-7.08,-2.14,187.0,-1017.0,489.0,-84.0,-70.0
320567,0.22,0.11,0.89,3.85,-3.72,-0.73,187.0,-1017.0,489.0,-84.0,-70.0
320600,0.25,0.08,0.89,4.27,0.37,-0.37,187.0,-1017.0,489.0,-84.0,-70.0
320636,0.27,0.08,0.9,2.08,0.98,-0.18,187.0,-1011.0,493.0,-84.0,-70.0
